"str_cfgvehicles_mp5_railhndgrd1","A rail handguard with vertical grip for MP5K submachine gun. Allows mounting of additional accessories.","A rail handguard with vertical grip for MP5K submachine gun. Allows mounting of additional accessories.","Předpažbí s lištami s vertikální rukojetí na samopal MP5K. Umožňuje namontování dalších doplňků.","Schienen-Handschutz mit vertikalem Griff für die MP5K-Maschinenpistole. Ermöglicht Anbringung weiterer Zubehörteile. ","Реечная ствольная накладка с вертикальным захватом для пистолета-пулемета MP5K. Позволяет устанавливать различные приспособления.","Łoże z pionowym uchwytem do pistoletu maszynowego MP5K. Umożliwia doczepianie dodatkowych akcesoriów.","A rail handguard with vertical grip for MP5K submachine gun. Allows mounting of additional accessories.","Paramani da scanalatura con impugnatura verticale per mitra MP5K. Consente di montare ulteriori accessori.","Una empuñadura de riel y agarre vertical para la metralleta MP5K. Se le pueden enganchar accesorios adicionales.","Un garde-main avec manche vertical pour le pistolet mitrailleur MP5K. Le rail permet l'ajout d'accessoires.","導軌扶手，含垂直握柄，適用 MP5K 機關槍。可額外加裝配件。","MP5K 短機関銃のための垂直のグリップが付いたレールハンドガード。追加で付属品を取り付けることができる。","Um guarda-mão de trilho com empunhadura vertical para metralhadora MP5K. Permite acoplar acessórios adicionais.","MP5K 冲锋枪的带垂直握把的钢轨护手。可安装额外的附件。",
"str_cfgvehicles_mp5_railhndgrd0","MP5K Rail Handguard","MP5K Rail Handguard","Předpažbí s lištami MP5K","MP5K-Schienen-Handschutz","Реечная ствольная накладка MP5K","Łoże MP5K","MP5K Rail Handguard","Paramani da scanalatura MP5K","Empuñadura de riel MP5K","Garde-main à rail de MP5K","MP5K 導軌扶手","MP5K レールハンドガード","Guarda-mão de trilho MP5K","MP5K 钢轨护手",
"str_cfgvehicles_mp5_plastichndgrd1","A polymer handguard with vertical grip for MP5K submachine gun.","A polymer handguard with vertical grip for MP5K submachine gun.","Polymerové předpažbí s vertikální rukojetí na samopal MP5K.","Polymer-Handschutz mit vertikalem Griff für die MP5K-Maschinenpistole.","Полимерная ствольная накладка с вертикальным захватом для пистолета-пулемета MP5K.","Polimerowe łoże lufy z pionowym uchwytem do pistoletu maszynowego MP5K.","A polymer handguard with vertical grip for MP5K submachine gun.","Paramani in polimero con impugnatura verticale per mitra MP5K.","Una empuñadura de polímero y agarre vertical para la metralleta MP5K.","Un garde-main en polymère avec manche vertical pour le pistolet mitrailleur MP5K.","聚合物扶手，含垂直握柄，適用 MP5K 機關槍。","MP5K 短機関銃のための垂直のグリップが付いたポリマーハンドガード。","Um guarda-mão de polímero com empunhadura vertical para metralhadora MP5K.","MP5K 冲锋枪的带垂直握把的聚合物护手。",
"str_cfgvehicles_mp5_plastichndgrd0","MP5K Polymer Handguard","MP5K Polymer Handguard","Polymerové předpažbí MP5K","MP5K-Polymer-Handschutz","Полимерное цевьё MP5K","Polimerowe łoże lufy MP5K","MP5K Polymer Handguard","Paramani in polimero MP5K","Empuñadura de polímero MP5K","Garde-main polymère de MP5K","MP5K 聚合物扶手","MP5K ポリマーハンドガード","Guarda-mão de polímero MP5K","MP5K 聚合物护手",
"str_cfgvehicles_mp5k_stockbttstck1","A lightweight buttstock for the MP5K submachine gun.","A lightweight buttstock for the MP5K submachine gun.","Odlehčená pažba na samopal MP5K.","Eine leichte Schulterstütze für die MP5K-Maschinenpistole.","Легкий приклад для пистолета-пулемета MP5K.","Lekkiej konstrukcji kolba do pistoletu maszynowego MP5K.","A lightweight buttstock for the MP5K submachine gun.","Calcio leggero per mitra MP5K.","Una culata ligera para la metralleta MP5K.","Une crosse légère pour le pistolet mitrailleur MP5K.","輕便槍托，適用 MP5K 衝鋒槍。","MP5K 短機関銃のための軽量な銃床。","Uma coronha leve para submetralhadora MP5K.","MP5K 冲锋枪的轻型枪托。",
"str_cfgvehicles_mp5k_stockbttstck0","MP5K Lightweight Buttstock","MP5K Lightweight Buttstock","Lehká pažba MP5K","Leichte MP5K-Schulterstütze","Легкий приклад для MP5K","Lekka kolba MP5K","MP5K Lightweight Buttstock","Calcio leggero MP5K","Culata ligera MP5K","Crosse légère de MP5K","MP5K 輕便槍托","MP5K 軽量銃床","Coronha leve MP5K","MP5K 轻型枪托",
"str_cfgvehicles_mp5_compensator1","A muzzle device for MP5K submachine gun. Used to counter recoil during firing.","A muzzle device for MP5K submachine gun. Used to counter recoil during firing.","Doplněk na ústí hlavně samopalu MP5K. Používá se k potlačení zpětného rázu při střelbě.","Laufaufsatz für die MP5K-Maschinenpistole. Verringert den Rückstoß.","Глушитель для пистолета-пулемета MP5K. Используется для уменьшения отдачи во время стрельбы.","Hamulec wylotowy do pistoletu maszynowego MP5K. Ogranicza odrzut przy strzelaniu.","A muzzle device for MP5K submachine gun. Used to counter recoil during firing.","Congegno da montare alla volata del mitra MP5K per contrastare il rinculo durante lo sparo.","Un silenciador para la metralleta MP5K. Se usa para contrarrestar el retroceso al disparar.","Un accessoire de canon pour le pistolet mitrailleur MP5K. Permet de contrer le recul lors du tir.","槍口配件，適用 MP5K 機關槍。用於抵銷開槍時的後座力。","MP5K 短機関銃のための銃口装置。射撃時の反動を和らげるために使用できる。","Um dispositivo de boca para metralhadora MP5K. Usado para conter o recuo durante o disparo.","MP5K 冲锋枪的枪口装置。用于在射击时抵制后坐力。",
"str_cfgvehicles_mp5_compensator0","MP5K Compensator","MP5K Compensator","Kompenzátor MP5K","MP5K-Kompensator","Надульник MP5K","Kompensator odrzutu MP5K","MP5K Compensator","Compensatore MP5K","Compensador de retroceso MP5K","Compensateur de MP5K","MP5K 補償器","MP5K コンペンセイター","Compensador MP5K","MP5K 补偿器",
"str_cfgvehicles_mosin_compensator1","A muzzle device for Mosin-Nagant M1891/30 rifle. Used to counter recoil during firing.","A muzzle device for Mosin-Nagant M1891/30 rifle. Used to counter recoil during firing.","Doplněk na ústí hlavně pušky Mosin-Nagant M1891/30. Používá se k potlačení zpětného rázu při střelbě.","Laufaufsatz für das Mosin-Nagant M1891/30. Verringert den Rückstoß.","Глушитель для винтовки Мосин 91/30. Используется для уменьшения отдачи во время стрельбы.","Hamulec wylotowy do karabinu Mosin-Nagant M1891/30. Ogranicza odrzut przy strzelaniu.","A muzzle device for Mosin-Nagant M1891/30 rifle. Used to counter recoil during firing.","Congegno da montare alla volata del fucile Mosin-Nagant M1891/30 per contrastare il rinculo.","Un silenciador para el fusil Mosin-Nagant M1891/30. Se usa para contrarrestar el retroceso al disparar.","Un accessoire de canon pour le fusil Mosin-Nagant M1891/30. Permet de contrer le recul lors du tir.","槍口配件，適用於 Mosin-Nagant M1891/30 步槍。用於抵銷開槍時的後座力。","モシン 91/30 ライフルのための銃口装置。射撃時の反動を和らげるために使用できる。","Um dispositivo de boca para fuzil Mosin-Nagant M1891/30. Usado para conter o recuo durante o disparo.","Mosin-Nagant M1891/30 步枪的枪口装置。用于在射击时抵消后坐力。",
"str_cfgvehicles_mosin_compensator0","Mosin-Nagant M1891/30 Compensator","Mosin-Nagant M1891/30 Compensator","Kompenzátor Mosin-Nagant M1891/30","Mosin-Nagant M1891/30-Kompensator","Надульник Мосин 91/30","Kompensator odrzutu Mosin-Nagant M1891/30","Mosin-Nagant M1891/30 Compensator","Compensatore Mosin-Nagant M1891/30","Compensador Mosin-Nagant M1891/30","Compensateur de Mosin-Nagant M1891/30","Mosin-Nagant M1891/30 補償器","モシン 91/30 コンペンセイター","Compensador Mosin-Nagant M1891/30","Mosin-Nagant M1891/30 补偿器",
"str_cfgvehicles_mosin_bayonet1","A bayonet for Mosin-Nagant M1891/30 rifle with a bayonet lug.","A bayonet for Mosin-Nagant M1891/30 rifle with a bayonet lug.","Bajonet na pušku Mosin-Nagant M1891/30 s montáží na bajonet.","Ein Bajonett für das Mosin-Nagant M1891/30-Gewehr mit Bajonettaufsatz.","Штык для винтовки Мосин 91/30 с выступом для крепления штыка.","Bagnet na karabin Mosin-Nagant M1891/30 z odpowiednim uchwytem.","A bayonet for Mosin-Nagant M1891/30 rifle with a bayonet lug.","Una baionetta per fucile Mosin-Nagant M1891/30 con un attacco per baionetta.","Una bayoneta para el fusil Mosin-Nagant M1891/30, con un agarre de bayoneta.","Une baïonnette pouvant être fixée au fusil Mosin-Nagant M1891/30.","刺刀，可加裝在有刺刀座的 Mosin-Nagant M1891/30 步槍。","着剣ラグのあるモシン 91/30 ライフルのための銃剣。","Uma baioneta para o fuzil Mosin-Nagant M1891/30 com uma trava de baioneta.","一种带有刺刀座的 Mosin-Nagant M1891/30 步枪的刺刀。",
"str_cfgvehicles_mosin_bayonet0","Mosin-Nagant M1891/30 Bayonet","Mosin-Nagant M1891/30 Bayonet","Bajonet Mosin-Nagant M1891/30","Mosin-Nagant M1891/30-Bajonett","Штык для винтовки Мосин 91/30","Bagnet Mosin-Nagant M1891/30","Mosin-Nagant M1891/30 Bayonet","Baionetta Mosin-Nagant M1891/30","Bayoneta para Mosin-Nagant M1891/30","Baïonnette de Mosin-Nagant M1891/30","Mosin-Nagant M1891/30 刺刀","モシン 91/30 銃剣","Baioneta Mosin-Nagant M1891/30","Mosin-Nagant M1891/30 刺刀",
"str_cfgvehicles_m9a1_bayonet1","A bayonet for M4A1 assault rifle with a bayonet lug.","A bayonet for M4A1 assault rifle with a bayonet lug.","Bajonet na útočnou pušku M4A1 s montáží na bajonet.","Ein Bajonett für das M4A1-Sturmgewehr mit Bajonettaufsatz.","Штык для автомата M4A1 с выступом для крепления штыка.","Bagnet na karabin M4A1 z odpowiednim uchwytem.","A bayonet for M4A1 assault rifle with a bayonet lug.","Una baionetta per fucile d’assalto M4A1 dotato di attacco per baionetta.","Una bayoneta para el fusil de asalto M4A1, con un agarre de bayoneta.","Une baïonnette pouvant être fixée au fusil d'assaut M4A1.","刺刀，可加裝在有刺刀座的 M4A1 突擊步槍。","着剣ラグのある M4A1 アサルトライフルのための銃剣。","Uma baioneta para o fuzil de assalto M4A1 com uma trava de baioneta.","一种带有刺刀座的 M4A1 突击步枪的刺刀。",
"str_cfgvehicles_m9a1_bayonet0","M4A1 Bayonet","M4A1 Bayonet","Bajonet M4A1","M4A1-Bajonett","Штык для M4A1","Bagnet M4A1","M4A1 Bayonet","Baionetta M4A1","Bayoneta para M4A1","Baïonnette de M4A1","M4A1 刺刀","M4A1 銃剣","Baioneta M4A1","M4A1 刺刀",
"str_cfgvehicles_m4_rishndgrd1","A rail handguard for M4A1 assault rifle. Allows mounting of additional accessories.","A rail handguard for M4A1 assault rifle. Allows mounting of additional accessories.","Předpažbí s lištami na útočnou pušku M4A1. Umožňuje namontování dalších doplňků.","Schienen-Handschutz für das M4A1-Sturmgewehr. Ermöglicht Anbringung weiterer Zubehörteile.","Реечная ствольная накладка для автомата M4A1. Позволяет устанавливать различные приспособления.","Łoże do karabinu szturmowego M4A1. Umożliwia doczepianie dodatkowych akcesoriów.","A rail handguard for M4A1 assault rifle. Allows mounting of additional accessories.","Paramani da scanalatura per il fucile d’assalto M4A1. Consente di montare ulteriori accessori.","Una empuñadura de riel para el fusil de asalto M4A1. Se le pueden enganchar accesorios adicionales.","Un garde-main pour le fusil d'assaut M4A1. Le rail permet l'ajout d'accessoires.","導軌扶手，適用 M4A1 突擊步槍。可額外加裝配件。","M4A1 アサルトライフルのためのレールハンドガード。追加で付属品を取り付けることができる。","Um guarda-mão de trilho para fuzil de assalto M4A1. Permite acoplar acessórios adicionais.","M4A1 突击步枪的钢轨护手。可安装额外的附件。",
"str_cfgvehicles_m4_rishndgrd0","M4A1 Rail Handguard","M4A1 Rail Handguard","Předpažbí s lištami M4A1","M4A1-Schienen-Handschutz","Реечное цевьё M4A1","Łoże lufy M4A1","M4A1 Rail Handguard","Paramani da scanalatura M4A1","Empuñadura de riel M4A1","Garde-main à rail de M4A1","M4A1 導軌扶手","M4A1 レールハンドガード","Guarda-mão de trilho M4A1","M4A1 钢轨护手",
"str_cfgvehicles_m4_plastichndgrd1","A polymer handguard for M4A1 assault rifle.","A polymer handguard for M4A1 assault rifle.","Polymerové předpažbí na útočnou pušku M4A1.","Polymer-Handschutz für das M4A1-Sturmgewehr.","Полимерная ствольная накладка для автомата M4A1.","Polimerowe łoże do karabinu szturmowego M4A1.","A polymer handguard for M4A1 assault rifle.","Paramani in polimero per il fucile d’assalto M4A1.","Una empuñadura de polímero para el fusil de asalto M4A1.","Un garde-main en polymère pour fusil d'assaut M4A1.","聚合物扶手，適用 M4A1 突擊步槍。","M4A1 アサルトライフルのためのポリマーハンドガード。","Um guarda-mão de polímero para fuzil de assalto M4A1.","M4A1 突击步枪的聚合物护手。",
"str_cfgvehicles_m4_plastichndgrd0","M4A1 Polymer Handguard","M4A1 Polymer Handguard","Polymerové předpažbí M4A1","M4A1-Polymer-Handschutz","Полимерное цевьё M4A1","Polimerowe łoże lufy M4A1","M4A1 Polymer Handguard","Paramani in polimero M4A1","Empuñadura de polímero M4A1","Garde-main polymère de M4A1","M4A1 聚合物扶手","M4A1 ポリマーハンドガード","Guarda-mão de polímero M4A1","M4A1 聚合物护手",
"str_cfgvehicles_m4_oebttstck1","A telescopic buttstock for M4A1 assault rifle.","A telescopic buttstock for M4A1 assault rifle.","Teleskopická pažba na útočnou pušku M4A1.","Ausziehbare Schulterstütze für das M4A1-Sturmgewehr.","Телескопический приклад для автомата M4A1.","Teleskopowa kolba do karabinu szturmowego M4A1.","A telescopic buttstock for M4A1 assault rifle.","Calcio telescopico per il fucile d’assalto M4A1.","Una culata telescópica para el fusil de asalto M4A1.","Une crosse télescopique pour fusil d'assaut M4A1.","伸縮式槍托，適用 M4A1 突擊步槍。","M4A1 アサルトライフルのための伸縮式銃床。","Uma coronha telescópica para fuzil de assalto M4A1.","M4A1 突击步枪的伸缩式枪托。",
"str_cfgvehicles_m4_oebttstck0","M4A1 Telescopic Buttstock","M4A1 Telescopic Buttstock","Teleskopická pažba M4A1","Ausziehbare M4A1-Schulterstütze","Складной приклад для M4A1","Teleskopowa kolba M4A1","M4A1 Telescopic Buttstock","Calcio telescopico M4A1","Culata telescópica M4A1","Crosse télescopique de M4A1","M4A1 伸縮式槍托","M4A1 伸縮式銃床","Coronha telescópica M4A1","M4A1 伸缩式枪托",
"str_cfgvehicles_m4_mphndgrd1","A MP series handguard for M4A1 assault rifle.","A MP series handguard for M4A1 assault rifle.","Předpažbí série MP na útočnou pušku M4A1.","Ein Handschutz der MP-Serie für das M4A1-Sturmgewehr.","Ствольная накладка серии MP для автомата M4A1.","Łoże z serii MP do karabinu szturmowego M4A1.","A MP series handguard for M4A1 assault rifle.","Paramani serie MP per il fucile d’assalto M4A1.","Una empuñadura de serie MP para el fusil de asalto M4A1.","Un garde-main de la série MP pour le fusil d'assaut M4A1.","MP 系列扶手，適用 M4A1 突擊步槍。","M4A1 アサルトライフルのための MP シリーズハンドガード。","Um guarda-mão da série MP para fuzil de assalto M4A1.","M4A1 突击步枪的 MP 系列护手。",
"str_cfgvehicles_m4_mphndgrd0","M4A1 MP Handguard","M4A1 MP Handguard","Předpažbí M4A1 MP","M4A1-MP-Handschutz","Цевьё MP для M4A1","Łoże lufy MP M4A1","M4A1 MP Handguard","Paramani MP M4A1","Empuñadura para M4A1 MP","Garde-main MP de M4A1","M4A1 MP 扶手","M4A1 MP ハンドガード","Guarda-mão M4A1 MP","M4A1 MP 护手",
"str_cfgvehicles_m4_mpbttstck1","A MP series buttstock for M4A1 assault rifles.","A MP series buttstock for M4A1 assault rifles.","Pažba série MP na útočnou pušku M4A1.","Eine Schulterstütze der MP-Serie für das M4A1-Sturmgewehr.","Приклад серии MP для автомата M4A1.","Kolba z serii MP do karabinu szturmowego M4A1.","A MP series buttstock for M4A1 assault rifles.","Calcio serie MP per fucili d’assalto M4A1.","Una culata de serie MP para fusiles de asalto M4A1.","Une crosse de la série MP pour le fusil d'assaut M4A1.","MP 系列槍托，適用 M4A1 突擊步槍。","M4A1 アサルトライフルのための MP シリーズ銃床。","Uma coronha da série MP para fuzis de assalto M4A1.","M4A1 突击步枪的 MP 系列枪托。",
"str_cfgvehicles_m4_mpbttstck0","M4A1 MP Buttstock","M4A1 MP Buttstock","Pažba M4A1 MP","M4A1-MP-Schulterstütze","Приклад MP для M4A1","Kolba MP M4A1","M4A1 MP Buttstock","Calcio MP M4A1","Culata M4A1 MP","Crosse MP de M4A1","M4A1 MP 槍托","M4A1 MP 銃床","Coronha M4A1 MP","M4A1 MP 枪托",
"str_cfgvehicles_m4_cqbbttstck1","A CQB buttstock for M4A1 assault rifles.","A CQB buttstock for M4A1 assault rifles.","Pažba CQB na útočnou pušku M4A1.","Eine Nahkampf-Schulterstütze für das M4A1-Sturmgewehr.","Приклад для ближнего боя для автоматов M4A1.","Kolba CQB do karabinu szturmowego M4A1.","A CQB buttstock for M4A1 assault rifles.","Calcio CQB per fucili d’assalto M4A1.","Una culata CBQ para fusiles de asalto M4A1.","Une crosse CQB pour le fusil d'assaut M4A1.","近戰槍托，適用 M4A1 突擊步槍。","M4A1 アサルトライフルのための CQB 銃床。","Uma coronha CQB para fuzis de assalto M4A1.","M4A1 突击步枪的 CQB 枪托。",
"str_cfgvehicles_m4_cqbbttstck0","M4A1 CQB Buttstock","M4A1 CQB Buttstock","Pažba M4A1 CQB","M4A1-CQB-Schulterstütze","Короткий приклад M4A1","Kolba CQB M4A1","M4A1 CQB Buttstock","Calcio CQB M4A1","Culata M4A1 CQB","Crosse CQB de M4A1","M4A1 近戰槍托","M4A1 CQB 銃床","Coronha M4A1 CQB","M4A1 CQB 枪托",
"str_cfgvehicles_m4_carryhandleoptic1","A standardized rail-mounted carry handle with iron sights designed for M4A1 assault rifle.","A standardized rail-mounted carry handle with iron sights designed for M4A1 assault rifle.","Standardizovaná transportní rukojeť s lištou a mířidly určená na útočnou pušku M4A1.","Standardisierter, schienengeführter Tragegriff mit Kimme und Korn für das M4A1-Sturmgewehr.","Стандартная реечная рукоятка для переноски с механическим прицелом, разработанным для автомата M4A1.","Doczepiany do szyny uniwersalny uchwyt z celownikiem do karabinu szturmowego M4A1.","A standardized rail-mounted carry handle with iron sights designed for M4A1 assault rifle.","Ottiche metalliche a maniglione montate su scanalatura e standardizzate progettate per il fucile d’assalto M4A1.","Un asa de riel estándar, con una mira de hierro, diseñada para el fusil de asalto M4A1.","Une poignée standard sur rail avec viseur pour mire. Pour le fusil d'assaut M4A1.","標準導軌式瞄具，含提把，適用於 M4A1 突擊步槍。","M4A1 アサルトライフルのためにデザインされ、アイアンサイトを持つ、標準化されたレール取り付け型のキャリングハンドル。","Uma alça de transporte padronizada acoplada em trilhos com mira de ferro projetada para fuzil de assalto M4A1.","为 M4A1 突击步枪设计的标准化轨道式把手，带机械瞄具。",
"str_cfgvehicles_m4_carryhandleoptic0","M4A1 Carry Handle Sights","M4A1 Carry Handle Sights","Rukojeť s mířidly M4A1","M4A1-Tragegriff-Visier","Прицел M4A1 с рукояткой для переноски","Uchwyt z celownikiem M4A1","M4A1 Carry Handle Sights","Ottiche a maniglione M4A1","Mira de asa M4A1","Poignée à viseur de M4A1","M4A1 提把瞄具","M4A1 キャリングハンドル照準器","Mira com alça de transporte M4A1","M4A1 把手瞄具",
"str_cfgvehicles_fal_oebttstck1","A polymer buttstock for the FAL battle rifle.","A polymer buttstock for the FAL battle rifle.","Polymerová pažba na bojovou pušku FAL.","Eine Polymer-Schulterstütze für das FAL-Kampfgewehr.","Полимерный приклад для автоматической винтовки FAL.","Polimerowa kolba do karabinu bojowego FAL.","A polymer buttstock for the FAL battle rifle.","Calcio in polimero per il fucile da battaglia FAL.","Una culata de polímero para el fusil de combate FAL.","Une crosse en polymère pour le fusil d’assaut FAL.","聚合物槍托，適用 FAL 戰鬥步槍。","FAL バトルライフルのためのポリマー銃床。","Uma coronha de polímero para o fuzil de batalha FAL.","FAL 战斗步枪的聚合物枪托。",
"str_cfgvehicles_fal_oebttstck0","FAL Polymer Buttstock","FAL Polymer Buttstock","Polymerová pažba FAL","FAL-Polymer-Schulterstütze","Полимерный приклад FAL","Polimerowa kolba FAL","FAL Polymer Buttstock","Calcio in polimero FAL","Culata de polímero FAL","Crosse polymère de FAL","FAL 聚合物槍托","FAL ポリマー銃床","Coronha de polímero FAL","FAL 聚合物枪托",
"str_cfgvehicles_fal_foldingbttstck1","A lightweight buttstock for the FAL battle rifle.","A lightweight buttstock for the FAL battle rifle.","Odlehčená pažba na bojovou pušku FAL.","Eine leichte Schulterstütze für das FAL-Kampfgewehr.","Легкий приклад для автоматической винтовки FAL.","Lekkiej konstrukcji polimerowa kolba do karabinu bojowego FAL.","A lightweight buttstock for the FAL battle rifle.","Calcio leggero per il fucile da battaglia FAL.","Una culata ligera para el fusil de combate FAL.","Une crosse légère pour le fusil d'assaut FAL.","輕便槍托，適用 FAL 戰鬥步槍。","FAL バトルライフルのための軽量な銃床。","Uma coronha leve para o fuzil de batalha FAL.","FAL 战斗步枪的轻型枪托。",
"str_cfgvehicles_fal_foldingbttstck0","FAL Lightweight Buttstock","FAL Lightweight Buttstock","Lehká pažba FAL","Leichte FAL-Schulterstütze","Легкий приклад для FAL","Lekka kolba FAL","FAL Lightweight Buttstock","Calcio leggero FAL","Culata ligera FAL","Crosse légère de FAL","FAL 輕便槍托","FAL 軽量銃床","Coronha leve FAL","FAL 轻型枪托",
"str_cfgvehicles_ak_woodhndgrd1","A wooden handguard for AK based assault rifle.","A wooden handguard for AK based assault rifle.","Dřevěné předpažbí útočné pušky AK.","Ein hölzerner Handschutz für AK-basierte Sturmgewehre.","Деревянная ствольная накладка для автомата системы КА.","Drewniane łoże do karabinu szturmowego AK.","A wooden handguard for AK based assault rifle.","Paramani in legno per fucili d’assalto di derivazione AK.","Una empuñadura de madera para fusiles de asalto tipo AK.","Un garde-main en bois pour les fusils d'assaut de type AK.","木質扶手，適用 AK 系列突擊步槍。","AK ベースのアサルトライフルのための木製のハンドガード。","Um guarda-mão de madeira para fuzil de assalto baseado no AK.","AK 型突击步枪的木制护手。",
"str_cfgvehicles_ak_woodhndgrd0","AK Wooden Handguard","AK Wooden Handguard","Dřevěné předpažbí AK","KA-Handschutz (Holz)","Деревянное цевьё КА","Drewniane łoże lufy AK","AK Wooden Handguard","Paramani in legno AK","Empuñadura de madera AK","Garde-main en bois de AK","AK 木質扶手","AK 木製ハンドガード","Guarda-mão de madeira AK","AK 木制护手",
"str_cfgvehicles_ak_woodbttstck1","A wooden buttstock for AK based assault rifle.","A wooden buttstock for AK based assault rifle.","Dřevěná pažba na útočné pušky AK.","Eine hölzerne Schulterstütze für AK-basierte Sturmgewehre.","Деревянный приклад для автомата системы КА.","Drewniana kolba do karabinu szturmowego AK.","A wooden buttstock for AK based assault rifle.","Calcio in legno per fucili d’assalto di derivazione AK.","Una culata de madera para fusiles de asalto tipo AK.","Une crosse en bois pour les fusils d'assaut de type AK.","木質槍托，適用 AK 系列突擊步槍。","AK ベースのアサルトライフルのための木製の銃床。","Uma coronha de madeira para fuzil de assalto baseado no AK.","AK 型突击步枪的木制枪托。",
"str_cfgvehicles_ak_woodbttstck0","AK Wooden Buttstock","AK Wooden Buttstock","Dřevěná pažba AK","KA-Schulterstütze (Holz)","Деревянный приклад КА","Drewniana kolba AK","AK Wooden Buttstock","Calcio in legno AK","Culata de madera AK","Crosse en bois de AK","AK 木質槍托","AK 木製銃床","Coronha de madeira AK","AK 木制枪托",
"str_cfgvehicles_ak_suppressor1","A muzzle device for select rifles used by Eastern forces. Reduces sound intensity and muzzle flash generated by firing.","A muzzle device for select rifles used by Eastern forces. Reduces sound intensity and muzzle flash generated by firing.","Doplněk na ústí hlavně na vybrané pušky východních sil. Při výstřelu snižuje intenzitu zvuku a záblesk z hlavně.","Laufaufsatz für diverse Gewehre der östlichen Streitkräfte. Reduziert Lärm und Mündungsfeuer.","Глушитель для некоторых винтовок, состоящих на вооружении стран восточного блока. Уменьшает громкость звука и дульное пламя при стрельбе.","Tłumik do wybranych karabinów używanych przez siły Wschodu. Tłumi dźwięki i zmniejsza rozbłysk po wystrzale.","A muzzle device for select rifles used by Eastern forces. Reduces sound intensity and muzzle flash generated by firing.","Congegno da montare alla volata di determinati fucili utilizzati dalle forze dell’est per ridurre l’intensità del suono e il flash di bocca generato dallo sparo.","Un dispositivo silenciador para una selección de fusiles de las tropas del Este. Reduce tanto la intensidad del sonido como el fogonazo que se produce al disparar.","Un dispositif monté sur le canon de certains fusils des forces de l'Est. Réduit l'intensité du son et du flash lumineux produits par le tir.","槍口配件，適用於東軍的某些步槍。降低開槍時的聲音強度與槍口火光。","東部軍によって使用される特定のライフルのための銃口装置。射撃の際に発生する音の強さと銃口の火花を減少させる。","Um dispositivo de boca para fuzis específicos usados pelas forças orientais. Reduz a intensidade do som e a luminosidade da boca ao disparar.","东方部队使用的精选步枪的枪口装置。可减少射击产生的声音强度和枪口焰。",
"str_cfgvehicles_ak_suppressor0","Normalized Suppressor","Normalized Suppressor","Normalizovaný tlumič","Normierter Schalldämpfer","Обычный глушитель","Zwykły tłumik","Normalized Suppressor","Silenziatore normalizzato","Silenciador normalizado","Silencieux normalisé","一般型消音器","正規化サプレッサー","Supressor normalizado","规范化声音抑制器",
"str_cfgvehicles_aks74u_bttstck1","A lightweight buttstock for the AKS-74U assault rifle.","A lightweight buttstock for the AKS-74U assault rifle.","Odlehčená pažba na útočnou pušku AKS-74U.","Eine leichte Schulterstütze für das AKS-74U-Sturmgewehr.","Легкий приклад для автомата КАС-74У.","Lekkiej konstrukcji kolba do karabinu szturmowego AKS-74U.","A lightweight buttstock for the AKS-74U assault rifle.","Calcio leggero per fucile d’assalto AKS-74U.","Una culata ligera para el fusil de asalto AKS-74U.","Une crosse légère pour le fusil d'assaut AKS-74U.","輕便槍托，適用 AKS-74U 突擊步槍。","AKS-74U アサルトライフルのための軽量な銃床。","Coronha leve para fuzil de assalto AKS-74U.","AKS-74U 突击步枪的轻型枪托。",
"str_cfgvehicles_aks74u_bttstck0","AKS-74U Lightweight Buttstock","AKS-74U Lightweight Buttstock","Lehká pažba AKS-74U","Leichte AKS-74U-Schulterstütze","Легкий приклад для КАС-74У","Lekka kolba AKS-74U","AKS-74U Lightweight Buttstock","Calcio leggero AKS-74U","Culata ligera AKS-74U","Crosse légère de AKS-74U","AKS-74U 輕便槍托","AKS-74U 軽量銃床","Coronha leve AKS-74U","AKS-74U 轻型枪托",
"str_cfgvehicles_ak_railhndgrd1","A rail handguard for AK based assault rifle. Allows mounting of additional accessories.","A rail handguard for AK based assault rifle. Allows mounting of additional accessories.","Lištové předpažbí útočné pušky AK. Umožňuje namontování dalších doplňků.","Ein Handschutz mit Schiene für AK-basierte Sturmgewehre. Ermöglicht das Anbringen zusätzlicher Aufsätze.","Реечная ствольная накладка для автомата системы КА. Позволяет устанавливать различные приспособления.","Łoże do karabinu szturmowego AK. Umożliwia doczepianie dodatkowych akcesoriów.","A rail handguard for AK based assault rifle. Allows mounting of additional accessories.","Paramani da scanalatura per fucili d’assalto di derivazione AK. Consente di montare ulteriori accessori.","Una empuñadura de riel para fusiles de asalto AK. Se le pueden enganchar accesorios adicionales.","Un garde-main pour les fusils d'assaut de type AK. Le rail permet l'ajout d'accessoires.","導軌扶手，適用 AK 系列突擊步槍。可額外加裝配件。","AK ベースのアサルトライフルのためのレールハンドガード。追加で付属品を取り付けることができる。","Um guarda-mão de trilho para fuzil de assalto baseado no AK. Permite acoplar acessórios adicionais.","AK 型突击步枪的钢轨护手。可安装额外的附件。",
"str_cfgvehicles_ak_railhndgrd0","AK Rail Handguard","AK Rail Handguard","Lištové předpažbí AK","KA-Schienenhandschutz","Реечная ствольная накладка КА","Łoże lufy AK","AK Rail Handguard","Paramani da scanalatura AK","Empuñadura de riel AK","Garde-main à rail de AK","AK 導軌扶手","AK レールハンドガード","Guarda-mão de trilho AK","AK 钢轨护手",
